date,anlage,kurs
2024-12-22,APPLE,253.1073760986328
2024-12-23,APPLE,253.88311767578125
2024-12-24,APPLE,256.7972106933594
2024-12-25,APPLE,256.7972106933594
2024-12-26,APPLE,257.61273193359375
2024-12-27,APPLE,254.20138549804688
2024-12-28,APPLE,254.20138549804688
2024-12-29,APPLE,254.20138549804688
2024-12-30,APPLE,250.82980346679688
2024-12-31,APPLE,249.05946350097656
2025-01-01,APPLE,249.05946350097656
2025-01-02,APPLE,242.52517700195312
2025-01-03,APPLE,242.03782653808594
2025-01-04,APPLE,242.03782653808594
2025-01-05,APPLE,242.03782653808594
2025-01-06,APPLE,243.66893005371094
2025-01-07,APPLE,240.89407348632812
2025-01-08,APPLE,241.3813934326172
2025-01-09,APPLE,241.3813934326172
2025-01-10,APPLE,235.56320190429688
2025-01-11,APPLE,235.56320190429688
2025-01-12,APPLE,235.56320190429688
2025-01-13,APPLE,233.12649536132812
2025-01-14,APPLE,232.0125732421875
2025-01-15,APPLE,236.57763671875
2025-01-16,APPLE,227.01983642578125
2025-01-17,APPLE,228.73052978515625
2025-01-18,APPLE,228.73052978515625
2025-01-19,APPLE,228.73052978515625
2025-01-20,APPLE,228.73052978515625
2025-01-21,APPLE,221.4303741455078
2025-01-22,APPLE,222.61392211914062
2025-01-23,APPLE,222.4448699951172
2025-01-24,APPLE,221.5696258544922
2025-01-25,APPLE,221.5696258544922
2025-01-26,APPLE,221.5696258544922
2025-01-27,APPLE,228.6111602783203
2025-01-28,APPLE,236.9655303955078
2025-01-29,APPLE,238.05955505371094
2025-01-30,APPLE,236.2991485595703
2025-01-31,APPLE,234.71780395507812
2025-02-01,APPLE,234.71780395507812
2025-02-02,APPLE,234.71780395507812
2025-02-03,APPLE,226.77122497558594
2025-02-04,APPLE,231.5352020263672
2025-02-05,APPLE,231.2069854736328
2025-02-06,APPLE,231.95291137695312
2025-02-07,APPLE,226.39328002929688
2025-02-08,APPLE,226.39328002929688
2025-02-09,APPLE,226.39328002929688
2025-02-10,APPLE,226.66209411621094
2025-02-11,APPLE,231.61053466796875
2025-02-12,APPLE,235.8420867919922
2025-02-13,APPLE,240.48187255859375
2025-02-14,APPLE,243.53854370117188
2025-02-15,APPLE,243.53854370117188
2025-02-16,APPLE,243.53854370117188
2025-02-17,APPLE,243.53854370117188
2025-02-18,APPLE,243.40911865234375
2025-02-19,APPLE,243.807373046875
2025-02-20,APPLE,244.76321411132812
2025-02-21,APPLE,244.48443603515625
2025-02-22,APPLE,244.48443603515625
2025-02-23,APPLE,244.48443603515625
2025-02-24,APPLE,246.0277099609375
2025-02-25,APPLE,245.96795654296875
2025-02-26,APPLE,239.31695556640625
2025-02-27,APPLE,236.27023315429688
2025-02-28,APPLE,240.79052734375
2025-03-01,APPLE,240.79052734375
2025-03-02,APPLE,240.79052734375
2025-03-03,APPLE,236.99705505371094
2025-03-04,APPLE,234.9061737060547
2025-03-05,APPLE,234.7169952392578
2025-03-06,APPLE,234.3087615966797
2025-03-07,APPLE,238.0325469970703
2025-03-08,APPLE,238.0325469970703
2025-03-09,APPLE,238.0325469970703
2025-03-10,APPLE,226.4928436279297
2025-03-11,APPLE,219.88165283203125
2025-03-12,APPLE,216.03842163085938
2025-03-13,APPLE,208.7700958251953
2025-03-14,APPLE,212.56356811523438
2025-03-15,APPLE,212.56356811523438
2025-03-16,APPLE,212.56356811523438
2025-03-17,APPLE,213.07135009765625
2025-03-18,APPLE,211.7670440673828
2025-03-19,APPLE,214.30596923828125
2025-03-20,APPLE,213.17091369628906
2025-03-21,APPLE,217.32281494140625
2025-03-22,APPLE,217.32281494140625
2025-03-23,APPLE,217.32281494140625
2025-03-24,APPLE,219.7721405029297
2025-03-25,APPLE,222.77903747558594
2025-03-26,APPLE,220.5686492919922
2025-03-27,APPLE,222.8785858154297
2025-03-28,APPLE,216.95440673828125
2025-03-29,APPLE,216.95440673828125
2025-03-30,APPLE,216.95440673828125
2025-03-31,APPLE,221.1660614013672
2025-04-01,APPLE,222.22146606445312
2025-04-02,APPLE,222.91842651367188
2025-04-03,APPLE,202.3082733154297
2025-04-04,APPLE,187.56253051757812
2025-04-05,APPLE,187.56253051757812
2025-04-06,APPLE,187.56253051757812
2025-04-07,APPLE,180.6725616455078
2025-04-08,APPLE,171.6717987060547
2025-04-09,APPLE,197.98709106445312
2025-04-10,APPLE,189.5936737060547
2025-04-11,APPLE,197.2901153564453
2025-04-12,APPLE,197.2901153564453
2025-04-13,APPLE,197.2901153564453
2025-04-14,APPLE,201.6411590576172
2025-04-15,APPLE,201.2628173828125
2025-04-16,APPLE,193.4269561767578
2025-04-17,APPLE,196.1251983642578
2025-04-18,APPLE,196.1251983642578
2025-04-19,APPLE,196.1251983642578
2025-04-20,APPLE,196.1251983642578
2025-04-21,APPLE,192.32176208496094
2025-04-22,APPLE,198.8732452392578
2025-04-23,APPLE,203.71214294433594
2025-04-24,APPLE,207.4657745361328
2025-04-25,APPLE,208.371826171875
2025-04-26,APPLE,208.371826171875
2025-04-27,APPLE,208.371826171875
2025-04-28,APPLE,209.2281036376953
2025-04-29,APPLE,210.29344177246094
2025-04-30,APPLE,211.57786560058594
2025-05-01,APPLE,212.39430236816406
2025-05-02,APPLE,204.45889282226562
2025-05-03,APPLE,204.45889282226562
2025-05-04,APPLE,204.45889282226562
2025-05-05,APPLE,198.02691650390625
2025-05-06,APPLE,197.6485595703125
2025-05-07,APPLE,195.39837646484375
2025-05-08,APPLE,196.63299560546875
2025-05-09,APPLE,197.66847229003906
2025-05-10,APPLE,197.66847229003906
2025-05-11,APPLE,197.66847229003906
2025-05-12,APPLE,210.15048217773438
2025-05-13,APPLE,212.28399658203125
2025-05-14,APPLE,211.6858367919922
2025-05-15,APPLE,210.80850219726562
2025-05-16,APPLE,210.6190643310547
2025-05-17,APPLE,210.6190643310547
2025-05-18,APPLE,210.6190643310547
2025-05-19,APPLE,208.14659118652344
2025-05-20,APPLE,206.232421875
2025-05-21,APPLE,201.47689819335938
2025-05-22,APPLE,200.7490997314453
2025-05-23,APPLE,194.67758178710938
2025-05-24,APPLE,194.67758178710938
2025-05-25,APPLE,194.67758178710938
2025-05-26,APPLE,194.67758178710938
2025-05-27,APPLE,199.60260009765625
2025-05-28,APPLE,199.8119659423828
2025-05-29,APPLE,199.3433837890625
2025-05-30,APPLE,200.24066162109375
2025-05-31,APPLE,200.24066162109375
2025-06-01,APPLE,200.24066162109375
2025-06-02,APPLE,201.08807373046875
2025-06-03,APPLE,202.6533203125
2025-06-04,APPLE,202.2046661376953
2025-06-05,APPLE,200.0213165283203
2025-06-06,APPLE,203.30133056640625
2025-06-07,APPLE,203.30133056640625
2025-06-08,APPLE,203.30133056640625
2025-06-09,APPLE,200.8388214111328
2025-06-10,APPLE,202.0551300048828
2025-06-11,APPLE,198.1769256591797
2025-06-12,APPLE,198.5956573486328
2025-06-13,APPLE,195.85400390625
2025-06-14,APPLE,195.85400390625
2025-06-15,APPLE,195.85400390625
2025-06-16,APPLE,197.81802368164062
2025-06-17,APPLE,195.04644775390625
2025-06-18,APPLE,195.98361206054688
2025-06-19,APPLE,195.98361206054688
2025-06-20,APPLE,200.39019775390625
2025-06-21,APPLE,200.39019775390625
2025-06-22,APPLE,200.39019775390625
2025-06-23,APPLE,200.888671875
2025-06-24,APPLE,199.69232177734375
2025-06-25,APPLE,200.948486328125
2025-06-26,APPLE,200.39019775390625
2025-06-27,APPLE,200.469970703125
2025-06-28,APPLE,200.469970703125
2025-06-29,APPLE,200.469970703125
2025-06-30,APPLE,204.54754638671875
2025-07-01,APPLE,207.18951416015625
2025-07-02,APPLE,211.7954864501953
2025-07-03,APPLE,212.90211486816406
2025-07-04,APPLE,212.90211486816406
2025-07-05,APPLE,212.90211486816406
2025-07-06,APPLE,212.90211486816406
2025-07-07,APPLE,209.3130340576172
2025-07-08,APPLE,209.37286376953125
2025-07-09,APPLE,210.4994354248047
2025-07-10,APPLE,211.76559448242188
2025-07-11,APPLE,210.5193634033203
2025-07-12,APPLE,210.5193634033203
2025-07-13,APPLE,210.5193634033203
2025-07-14,APPLE,207.98707580566406
2025-07-15,APPLE,208.47560119628906
2025-07-16,APPLE,209.52239990234375
2025-07-17,APPLE,209.38282775878906
2025-07-18,APPLE,210.539306640625
2025-07-19,APPLE,210.539306640625
2025-07-20,APPLE,210.539306640625
2025-07-21,APPLE,211.8353729248047
2025-07-22,APPLE,213.74952697753906
2025-07-23,APPLE,213.50030517578125
2025-07-24,APPLE,213.11148071289062
2025-07-25,APPLE,213.2311248779297
2025-07-26,APPLE,213.2311248779297
2025-07-27,APPLE,213.2311248779297
2025-07-28,APPLE,213.40061950683594
2025-07-29,APPLE,210.62904357910156
2025-07-30,APPLE,208.415771484375
2025-07-31,APPLE,206.94027709960938
2025-08-01,APPLE,201.76600646972656
2025-08-02,APPLE,201.76600646972656
2025-08-03,APPLE,201.76600646972656
2025-08-04,APPLE,202.7330780029297
2025-08-05,APPLE,202.3043670654297
2025-08-06,APPLE,212.60302734375
2025-08-07,APPLE,219.36245727539062
2025-08-08,APPLE,228.6541748046875
2025-08-09,APPLE,228.6541748046875
2025-08-10,APPLE,228.6541748046875
2025-08-11,APPLE,226.747802734375
2025-08-12,APPLE,229.21310424804688
2025-08-13,APPLE,232.88612365722656
2025-08-14,APPLE,232.337158203125
2025-08-15,APPLE,231.1494140625
2025-08-16,APPLE,231.1494140625
2025-08-17,APPLE,231.1494140625
2025-08-18,APPLE,230.4507598876953
2025-08-19,APPLE,230.1213836669922
2025-08-20,APPLE,225.5800323486328
2025-08-21,APPLE,224.47215270996094
2025-08-22,APPLE,227.3267059326172
2025-08-23,APPLE,227.3267059326172
2025-08-24,APPLE,227.3267059326172
2025-08-25,APPLE,226.72784423828125
2025-08-26,APPLE,228.87376403808594
2025-08-27,APPLE,230.05152893066406
2025-08-28,APPLE,232.11758422851562
2025-08-29,APPLE,231.69837951660156
2025-08-30,APPLE,231.69837951660156
2025-08-31,APPLE,231.69837951660156
2025-09-01,APPLE,231.69837951660156
2025-09-02,APPLE,229.28298950195312
2025-09-03,APPLE,238.01634216308594
2025-09-04,APPLE,239.32383728027344
2025-09-05,APPLE,239.2340087890625
2025-09-06,APPLE,239.2340087890625
2025-09-07,APPLE,239.2340087890625
2025-09-08,APPLE,237.42745971679688
2025-09-09,APPLE,233.9041748046875
2025-09-10,APPLE,226.35855102539062
2025-09-11,APPLE,229.59239196777344
2025-09-12,APPLE,233.6247100830078
2025-09-13,APPLE,233.6247100830078
2025-09-14,APPLE,233.6247100830078
2025-09-15,APPLE,236.24969482421875
2025-09-16,APPLE,237.6969451904297
2025-09-17,APPLE,238.5353546142578
2025-09-18,APPLE,237.42745971679688
2025-09-19,APPLE,245.032958984375
2025-09-20,APPLE,245.032958984375
2025-09-21,APPLE,245.032958984375
2025-09-22,APPLE,255.5928192138672
2025-09-23,APPLE,253.9459686279297
2025-09-24,APPLE,251.8300018310547
2025-09-25,APPLE,256.3813171386719
2025-09-26,APPLE,254.97401428222656
2025-09-27,APPLE,254.97401428222656
2025-09-28,APPLE,254.97401428222656
2025-09-29,APPLE,253.9459686279297
2025-09-30,APPLE,254.14559936523438
2025-10-01,APPLE,254.9640350341797
2025-10-02,APPLE,256.6408386230469
2025-10-03,APPLE,257.5291442871094
2025-10-04,APPLE,257.5291442871094
2025-10-05,APPLE,257.5291442871094
2025-10-06,APPLE,256.20166015625
2025-10-07,APPLE,255.99209594726562
2025-10-08,APPLE,257.569091796875
2025-10-09,APPLE,253.55670166015625
2025-10-10,APPLE,244.80340576171875
2025-10-11,APPLE,244.80340576171875
2025-10-12,APPLE,244.80340576171875
2025-10-13,APPLE,247.18885803222656
2025-10-14,APPLE,247.29864501953125
2025-10-15,APPLE,248.86566162109375
2025-10-16,APPLE,246.97926330566406
2025-10-17,APPLE,251.81002807617188
2025-10-18,APPLE,251.81002807617188
2025-10-19,APPLE,251.81002807617188
2025-10-20,APPLE,261.7411193847656
2025-10-21,APPLE,262.27008056640625
2025-10-22,APPLE,257.9583435058594
2025-10-23,APPLE,259.0861511230469
2025-10-24,APPLE,262.3200378417969
2025-10-25,APPLE,262.3200378417969
2025-10-26,APPLE,262.3200378417969
2025-10-27,APPLE,268.2986145019531
2025-10-28,APPLE,268.4882507324219
2025-10-29,APPLE,269.1869201660156
2025-10-30,APPLE,270.8836669921875
2025-10-31,APPLE,269.85565185546875
2025-11-01,APPLE,269.85565185546875
2025-11-02,APPLE,269.85565185546875
2025-11-03,APPLE,268.53814697265625
2025-11-04,APPLE,269.5262756347656
2025-11-05,APPLE,269.6260986328125
2025-11-06,APPLE,269.25677490234375
2025-11-07,APPLE,267.9592590332031
2025-11-08,APPLE,267.9592590332031
2025-11-09,APPLE,267.9592590332031
2025-11-10,APPLE,269.1781311035156
2025-11-11,APPLE,274.99267578125
2025-11-12,APPLE,273.21435546875
2025-11-13,APPLE,272.6948547363281
2025-11-14,APPLE,272.15533447265625
2025-11-15,APPLE,272.15533447265625
2025-11-16,APPLE,272.15533447265625
2025-11-17,APPLE,267.2099609375
2025-11-18,APPLE,267.19000244140625
2025-11-19,APPLE,268.3089294433594
2025-11-20,APPLE,266.0010986328125
2025-11-21,APPLE,271.2361755371094
2025-11-22,APPLE,271.2361755371094
2025-11-23,APPLE,271.2361755371094
2025-11-24,APPLE,275.6620788574219
2025-11-25,APPLE,276.7110900878906
2025-11-26,APPLE,277.29052734375
2025-11-27,APPLE,277.29052734375
2025-11-28,APPLE,278.5893249511719
2025-11-29,APPLE,278.5893249511719
2025-11-30,APPLE,278.5893249511719
2025-12-01,APPLE,282.8353576660156
2025-12-02,APPLE,285.9224548339844
2025-12-03,APPLE,283.8843688964844
2025-12-04,APPLE,280.4375915527344
2025-12-05,APPLE,278.5193786621094
2025-12-06,APPLE,278.5193786621094
2025-12-07,APPLE,278.5193786621094
2025-12-08,APPLE,277.6302185058594
2025-12-09,APPLE,276.9208679199219
2025-12-10,APPLE,278.5193786621094
2025-12-11,APPLE,277.77008056640625
2025-12-12,APPLE,278.0198669433594
2025-12-13,APPLE,278.0198669433594
2025-12-14,APPLE,278.0198669433594
2025-12-15,APPLE,273.8537292480469
2025-12-16,APPLE,274.353271484375
2025-12-17,APPLE,271.58587646484375
2025-12-18,APPLE,271.935546875
2025-12-19,APPLE,273.4141845703125
2025-12-20,APPLE,273.4141845703125
2025-12-21,APPLE,273.4141845703125
2025-12-22,APPLE,270.7166748046875
2025-12-23,APPLE,272.1053771972656
2025-12-24,APPLE,273.55401611328125
2025-12-25,APPLE,273.55401611328125
2025-12-26,APPLE,273.1444091796875
2025-12-27,APPLE,273.1444091796875
2025-12-28,APPLE,273.1444091796875
2025-12-29,APPLE,273.50408935546875
2025-12-30,APPLE,272.82470703125
2025-12-31,APPLE,271.6058349609375
2026-01-01,APPLE,271.6058349609375
2026-01-02,APPLE,270.75665283203125
2026-01-03,APPLE,270.75665283203125
2026-01-04,APPLE,270.75665283203125
2026-01-05,APPLE,267.0101623535156
2026-01-06,APPLE,262.1147155761719
2026-01-07,APPLE,260.08660888671875
2026-01-08,APPLE,258.7978515625
2026-01-09,APPLE,259.1275329589844
2026-01-10,APPLE,259.1275329589844
2026-01-11,APPLE,259.1275329589844
2026-01-12,APPLE,260.0067138671875
2026-01-13,APPLE,260.8059387207031
2026-01-14,APPLE,259.71697998046875
2026-01-15,APPLE,257.9685974121094
2026-01-16,APPLE,255.29112243652344
2026-01-17,APPLE,255.29112243652344
2026-01-18,APPLE,255.29112243652344
2026-01-19,APPLE,255.29112243652344
2026-01-20,APPLE,246.46937561035156
2026-01-21,APPLE,247.41848754882812
2026-01-22,APPLE,248.1178436279297
2026-01-23,APPLE,247.80812072753906
2026-01-24,APPLE,247.80812072753906
2026-01-25,APPLE,247.80812072753906
2026-01-26,APPLE,255.17123413085938
2026-01-27,APPLE,258.0285339355469
2026-01-28,APPLE,256.2002868652344
2026-01-29,APPLE,258.0385437011719
2026-01-30,APPLE,259.2374267578125
2026-01-31,APPLE,259.2374267578125
2026-02-01,APPLE,259.2374267578125
2026-02-02,APPLE,269.7575988769531
2026-02-03,APPLE,269.22808837890625
2026-02-04,APPLE,276.23150634765625
2026-02-05,APPLE,275.6520690917969
2026-02-06,APPLE,277.8599853515625
2026-02-07,APPLE,277.8599853515625
2026-02-08,APPLE,277.8599853515625
2026-02-09,APPLE,274.6199951171875
2026-02-10,APPLE,273.67999267578125
2026-02-11,APPLE,275.5
2026-02-12,APPLE,261.7300109863281
2026-02-13,APPLE,255.77999877929688
2026-02-14,APPLE,255.77999877929688
2026-02-15,APPLE,255.77999877929688
2026-02-16,APPLE,255.77999877929688
2026-02-17,APPLE,263.8800048828125
2026-02-18,APPLE,264.3500061035156
2026-02-19,APPLE,263.6099853515625
2022-08-30,AMZN,128.72999572753906
2022-08-31,AMZN,126.7699966430664
2022-09-01,AMZN,127.81999969482422
2022-09-02,AMZN,127.51000213623047
2022-09-03,AMZN,127.51000213623047
2022-09-04,AMZN,127.51000213623047
2022-09-05,AMZN,127.51000213623047
2022-09-06,AMZN,126.11000061035156
2022-09-07,AMZN,129.47999572753906
2022-09-08,AMZN,129.82000732421875
2022-09-09,AMZN,133.27000427246094
2022-09-10,AMZN,133.27000427246094
2022-09-11,AMZN,133.27000427246094
2022-09-12,AMZN,136.4499969482422
2022-09-13,AMZN,126.81999969482422
2022-09-14,AMZN,128.5500030517578
2022-09-15,AMZN,126.27999877929688
2022-09-16,AMZN,123.52999877929688
2022-09-17,AMZN,123.52999877929688
2022-09-18,AMZN,123.52999877929688
2022-09-19,AMZN,124.66000366210938
2022-09-20,AMZN,122.19000244140625
2022-09-21,AMZN,118.54000091552734
2022-09-22,AMZN,117.30999755859375
2022-09-23,AMZN,113.77999877929688
2022-09-24,AMZN,113.77999877929688
2022-09-25,AMZN,113.77999877929688
2022-09-26,AMZN,115.1500015258789
2022-09-27,AMZN,114.41000366210938
2022-09-28,AMZN,118.01000213623047
2022-09-29,AMZN,114.80000305175781
2022-09-30,AMZN,113.0
2022-10-01,AMZN,113.0
2022-10-02,AMZN,113.0
2022-10-03,AMZN,115.87999725341797
2022-10-04,AMZN,121.08999633789062
2022-10-05,AMZN,120.94999694824219
2022-10-06,AMZN,120.30000305175781
2022-10-07,AMZN,114.55999755859375
2022-10-08,AMZN,114.55999755859375
2022-10-09,AMZN,114.55999755859375
2022-10-10,AMZN,113.66999816894531
2022-10-11,AMZN,112.20999908447266
2022-10-12,AMZN,112.9000015258789
2022-10-13,AMZN,112.52999877929688
2022-10-14,AMZN,106.9000015258789
2022-10-15,AMZN,106.9000015258789
2022-10-16,AMZN,106.9000015258789
2022-10-17,AMZN,113.79000091552734
2022-10-18,AMZN,116.36000061035156
2022-10-19,AMZN,115.06999969482422
2022-10-20,AMZN,115.25
2022-10-21,AMZN,119.31999969482422
2022-10-22,AMZN,119.31999969482422
2022-10-23,AMZN,119.31999969482422
2022-10-24,AMZN,119.81999969482422
2022-10-25,AMZN,120.5999984741211
2022-10-26,AMZN,115.66000366210938
2022-10-27,AMZN,110.95999908447266
2022-10-28,AMZN,103.41000366210938
2022-10-29,AMZN,103.41000366210938
2022-10-30,AMZN,103.41000366210938
2022-10-31,AMZN,102.44000244140625
2022-11-01,AMZN,96.79000091552734
2022-11-02,AMZN,92.12000274658203
2022-11-03,AMZN,89.30000305175781
2022-11-04,AMZN,90.9800033569336
2022-11-05,AMZN,90.9800033569336
2022-11-06,AMZN,90.9800033569336
2022-11-07,AMZN,90.52999877929688
2022-11-08,AMZN,89.9800033569336
2022-11-09,AMZN,86.13999938964844
2022-11-10,AMZN,96.62999725341797
2022-11-11,AMZN,100.79000091552734
2022-11-12,AMZN,100.79000091552734
2022-11-13,AMZN,100.79000091552734
2022-11-14,AMZN,98.48999786376953
2022-11-15,AMZN,98.94000244140625
2022-11-16,AMZN,97.12000274658203
2022-11-17,AMZN,94.8499984741211
2022-11-18,AMZN,94.13999938964844
2022-11-19,AMZN,94.13999938964844
2022-11-20,AMZN,94.13999938964844
2022-11-21,AMZN,92.45999908447266
2022-11-22,AMZN,93.19999694824219
2022-11-23,AMZN,94.12999725341797
2022-11-24,AMZN,94.12999725341797
2022-11-25,AMZN,93.41000366210938
2022-11-26,AMZN,93.41000366210938
2022-11-27,AMZN,93.41000366210938
2022-11-28,AMZN,93.94999694824219
2022-11-29,AMZN,92.41999816894531
2022-11-30,AMZN,96.54000091552734
2022-12-01,AMZN,95.5
2022-12-02,AMZN,94.12999725341797
2022-12-03,AMZN,94.12999725341797
2022-12-04,AMZN,94.12999725341797
2022-12-05,AMZN,91.01000213623047
2022-12-06,AMZN,88.25
2022-12-07,AMZN,88.45999908447266
2022-12-08,AMZN,90.3499984741211
2022-12-09,AMZN,89.08999633789062
2022-12-10,AMZN,89.08999633789062
2022-12-11,AMZN,89.08999633789062
2022-12-12,AMZN,90.55000305175781
2022-12-13,AMZN,92.48999786376953
2022-12-14,AMZN,91.58000183105469
2022-12-15,AMZN,88.44999694824219
2022-12-16,AMZN,87.86000061035156
2022-12-17,AMZN,87.86000061035156
2022-12-18,AMZN,87.86000061035156
2022-12-19,AMZN,84.91999816894531
2022-12-20,AMZN,85.19000244140625
2022-12-21,AMZN,86.7699966430664
2022-12-22,AMZN,83.79000091552734
2022-12-23,AMZN,85.25
2022-12-24,AMZN,85.25
2022-12-25,AMZN,85.25
2022-12-26,AMZN,85.25
2022-12-27,AMZN,83.04000091552734
2022-12-28,AMZN,81.81999969482422
2022-12-29,AMZN,84.18000030517578
2022-12-30,AMZN,84.0
2022-12-31,AMZN,84.0
2023-01-01,AMZN,84.0
2023-01-02,AMZN,84.0
2023-01-03,AMZN,85.81999969482422
2023-01-04,AMZN,85.13999938964844
2023-01-05,AMZN,83.12000274658203
2023-01-06,AMZN,86.08000183105469
2023-01-07,AMZN,86.08000183105469
2023-01-08,AMZN,86.08000183105469
2023-01-09,AMZN,87.36000061035156
2023-01-10,AMZN,89.87000274658203
2023-01-11,AMZN,95.08999633789062
2023-01-12,AMZN,95.2699966430664
2023-01-13,AMZN,98.12000274658203
2023-01-14,AMZN,98.12000274658203
2023-01-15,AMZN,98.12000274658203
2023-01-16,AMZN,98.12000274658203
2023-01-17,AMZN,96.05000305175781
2023-01-18,AMZN,95.45999908447266
2023-01-19,AMZN,93.68000030517578
2023-01-20,AMZN,97.25
2023-01-21,AMZN,97.25
2023-01-22,AMZN,97.25
2023-01-23,AMZN,97.5199966430664
2023-01-24,AMZN,96.31999969482422
2023-01-25,AMZN,97.18000030517578
2023-01-26,AMZN,99.22000122070312
2023-01-27,AMZN,102.23999786376953
2023-01-28,AMZN,102.23999786376953
2023-01-29,AMZN,102.23999786376953
2023-01-30,AMZN,100.55000305175781
2023-01-31,AMZN,103.12999725341797
2023-02-01,AMZN,105.1500015258789
2023-02-02,AMZN,112.91000366210938
2023-02-03,AMZN,103.38999938964844
2023-02-04,AMZN,103.38999938964844
2023-02-05,AMZN,103.38999938964844
2023-02-06,AMZN,102.18000030517578
2023-02-07,AMZN,102.11000061035156
2023-02-08,AMZN,100.05000305175781
2023-02-09,AMZN,98.23999786376953
2023-02-10,AMZN,97.61000061035156
2023-02-11,AMZN,97.61000061035156
2023-02-12,AMZN,97.61000061035156
2023-02-13,AMZN,99.54000091552734
2023-02-14,AMZN,99.69999694824219
2023-02-15,AMZN,101.16000366210938
2023-02-16,AMZN,98.1500015258789
2023-02-17,AMZN,97.19999694824219
2023-02-18,AMZN,97.19999694824219
2023-02-19,AMZN,97.19999694824219
2023-02-20,AMZN,97.19999694824219
2023-02-21,AMZN,94.58000183105469
2023-02-22,AMZN,95.79000091552734
2023-02-23,AMZN,95.81999969482422
2023-02-24,AMZN,93.5
2023-02-25,AMZN,93.5
2023-02-26,AMZN,93.5
2023-02-27,AMZN,93.76000213623047
2023-02-28,AMZN,94.2300033569336
2023-03-01,AMZN,92.16999816894531
2023-03-02,AMZN,92.12999725341797
2023-03-03,AMZN,94.9000015258789
2023-03-04,AMZN,94.9000015258789
2023-03-05,AMZN,94.9000015258789
2023-03-06,AMZN,93.75
2023-03-07,AMZN,93.55000305175781
2023-03-08,AMZN,93.91999816894531
2023-03-09,AMZN,92.25
2023-03-10,AMZN,90.7300033569336
2023-03-11,AMZN,90.7300033569336
2023-03-12,AMZN,90.7300033569336
2023-03-13,AMZN,92.43000030517578
2023-03-14,AMZN,94.87999725341797
2023-03-15,AMZN,96.19999694824219
2023-03-16,AMZN,100.04000091552734
2023-03-17,AMZN,98.94999694824219
2023-03-18,AMZN,98.94999694824219
2023-03-19,AMZN,98.94999694824219
2023-03-20,AMZN,97.70999908447266
2023-03-21,AMZN,100.61000061035156
2023-03-22,AMZN,98.69999694824219
2023-03-23,AMZN,98.70999908447266
2023-03-24,AMZN,98.12999725341797
2023-03-25,AMZN,98.12999725341797
2023-03-26,AMZN,98.12999725341797
2023-03-27,AMZN,98.04000091552734
2023-03-28,AMZN,97.23999786376953
2023-03-29,AMZN,100.25
2023-03-30,AMZN,102.0
2023-03-31,AMZN,103.29000091552734
2023-04-01,AMZN,103.29000091552734
2023-04-02,AMZN,103.29000091552734
2023-04-03,AMZN,102.41000366210938
2023-04-04,AMZN,103.94999694824219
2023-04-05,AMZN,101.0999984741211
2023-04-06,AMZN,102.05999755859375
2023-04-07,AMZN,102.05999755859375
2023-04-08,AMZN,102.05999755859375
2023-04-09,AMZN,102.05999755859375
2023-04-10,AMZN,102.16999816894531
2023-04-11,AMZN,99.91999816894531
2023-04-12,AMZN,97.83000183105469
2023-04-13,AMZN,102.4000015258789
2023-04-14,AMZN,102.51000213623047
2023-04-15,AMZN,102.51000213623047
2023-04-16,AMZN,102.51000213623047
2023-04-17,AMZN,102.73999786376953
2023-04-18,AMZN,102.30000305175781
2023-04-19,AMZN,104.30000305175781
2023-04-20,AMZN,103.80999755859375
2023-04-21,AMZN,106.95999908447266
2023-04-22,AMZN,106.95999908447266
2023-04-23,AMZN,106.95999908447266
2023-04-24,AMZN,106.20999908447266
2023-04-25,AMZN,102.56999969482422
2023-04-26,AMZN,104.9800033569336
2023-04-27,AMZN,109.81999969482422
2023-04-28,AMZN,105.44999694824219
2023-04-29,AMZN,105.44999694824219
2023-04-30,AMZN,105.44999694824219
2023-05-01,AMZN,102.05000305175781
2023-05-02,AMZN,103.62999725341797
2023-05-03,AMZN,103.6500015258789
2023-05-04,AMZN,104.0
2023-05-05,AMZN,105.66000366210938
2023-05-06,AMZN,105.66000366210938
2023-05-07,AMZN,105.66000366210938
2023-05-08,AMZN,105.83000183105469
2023-05-09,AMZN,106.62000274658203
2023-05-10,AMZN,110.19000244140625
2023-05-11,AMZN,112.18000030517578
2023-05-12,AMZN,110.26000213623047
2023-05-13,AMZN,110.26000213623047
2023-05-14,AMZN,110.26000213623047
2023-05-15,AMZN,111.19999694824219
2023-05-16,AMZN,113.4000015258789
2023-05-17,AMZN,115.5
2023-05-18,AMZN,118.1500015258789
2023-05-19,AMZN,116.25
2023-05-20,AMZN,116.25
2023-05-21,AMZN,116.25
2023-05-22,AMZN,115.01000213623047
2023-05-23,AMZN,114.98999786376953
2023-05-24,AMZN,116.75
2023-05-25,AMZN,115.0
2023-05-26,AMZN,120.11000061035156
2023-05-27,AMZN,120.11000061035156
2023-05-28,AMZN,120.11000061035156
2023-05-29,AMZN,120.11000061035156
2023-05-30,AMZN,121.66000366210938
2023-05-31,AMZN,120.58000183105469
2023-06-01,AMZN,122.7699966430664
2023-06-02,AMZN,124.25
2023-06-03,AMZN,124.25
2023-06-04,AMZN,124.25
2023-06-05,AMZN,125.30000305175781
2023-06-06,AMZN,126.61000061035156
2023-06-07,AMZN,121.2300033569336
2023-06-08,AMZN,124.25
